step,t,sample,metric,region,value,protocol
4,0.9827,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.029114363715052605,trajectory_nocfg
4,0.9827,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3395373821258545,trajectory_nocfg
4,0.9827,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.22212177515029907,trajectory_nocfg
4,0.9827,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.26990967988967896,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,10.947035789489746,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8782176375389099,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.976202964782715,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.057344403117895126,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009664556942880154,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.029070144519209862,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.34363245964050293,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.22037969529628754,trajectory_nocfg
5,0.9780,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.27054330706596375,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,10.90816593170166,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.850269079208374,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.943809986114502,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.05743817239999771,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.0097226332873106,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.029142748564481735,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.33848440647125244,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.2198152393102646,trajectory_nocfg
6,0.9732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2681133449077606,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,10.672276496887207,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.859595000743866,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.853333950042725,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.055815987288951874,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009431270882487297,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.028309743851423264,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.35278478264808655,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.22088812291622162,trajectory_nocfg
7,0.9683,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2745697498321533,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,10.472320556640625,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8333901762962341,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.756412982940674,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.0548127107322216,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009543072432279587,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.027967708185315132,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.35022392868995667,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21942336857318878,trajectory_nocfg
8,0.9631,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2726588547229767,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,10.193344116210938,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8246912360191345,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.6377105712890625,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.05332034453749657,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009407809004187584,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.027280114591121674,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3524361550807953,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21969376504421234,trajectory_nocfg
9,0.9577,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.27371954917907715,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,9.835833549499512,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8308662176132202,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.4958672523498535,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.05117553472518921,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009301153011620045,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.026343930512666702,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.34068551659584045,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21877507865428925,trajectory_nocfg
10,0.9522,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2683923840522766,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,9.372173309326172,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8281133770942688,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.305525302886963,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.048912160098552704,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009314727038145065,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.025430789217352867,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.342406690120697,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.2181774526834488,trajectory_nocfg
11,0.9464,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.26873844861984253,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,8.844371795654297,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8309945464134216,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,4.092421054840088,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.0463477298617363,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.00921222660690546,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.02432628907263279,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3438618779182434,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21814918518066406,trajectory_nocfg
12,0.9404,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2693139612674713,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,8.337627410888672,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8161979913711548,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,3.8774025440216064,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.043998461216688156,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.009167145006358624,trajectory_nocfg
