step,t,sample,metric,region,value
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95621216
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.8999846
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15202627
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09893563
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,23.5354
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.591808
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.228046
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.575601
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01197953
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00029376
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00504984
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81762302
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95735562
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.9004848
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.1512654
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09820049
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.9959
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,9.75504
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.476026
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.32089
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01221179
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00028068
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00513662
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81380069
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95791435
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.89926046
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15246148
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09828738
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,22.3914
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.838591
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.531616
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.335742
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01170396
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00027062
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00492396
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81301051
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95858556
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.89933681
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15019022
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09664133
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.1159
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.316046
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.753503
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.153776
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01043648
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00026604
