step,t,sample,metric,region,value
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96703285
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91384304
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14001034
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08660655
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.2581
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.756992
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.930443
4,0.982696,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.596088
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01010597
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00013476
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00419302
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83478791
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96766204
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91358262
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14059983
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08675645
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,20.9356
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.495748
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.014620
5,0.978048,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.558955
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01041434
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00013287
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00431740
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83218366
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96781594
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91261387
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14264041
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08776862
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.8576
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.174210
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.953177
6,0.973236,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.535293
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01038515
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00012711
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00430211
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83311725
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96862519
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91347378
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14214598
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08748382
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,22.0344
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.815636
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.046878
7,0.968250,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.375177
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01027440
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00012702
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00425698
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83358669
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96831369
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91348010
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14243695
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08726843
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.9231
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.856840
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.922450
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.509089
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01005264
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00012366
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00416473
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83456969
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96867257
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91409290
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14110197
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08649962
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.4878
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,13.098601
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.985719
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.389450
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00969101
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00011987
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00401530
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83630580
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96912384
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91506720
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13970105
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08545636
