step,t,sample,metric,region,value,protocol
11,0.9464,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22857387363910675,trajectory_cfg
11,0.9464,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16671904921531677,trajectory_cfg
11,0.9464,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.19189384579658508,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.442122220993042,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5472161173820496,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.3184385299682617,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.04699024558067322,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.018615473061800003,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.03016393817961216,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22947247326374054,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16684502363204956,trajectory_cfg
12,0.9404,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.19233424961566925,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.4054648876190186,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5500937104225159,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.3052253723144531,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.046694930642843246,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.018643364310264587,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.030060287564992905,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22954751551151276,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.1666831374168396,trajectory_cfg
13,0.9341,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.19226877391338348,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.356325149536133,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5481333136558533,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.2840633392333984,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.04541397467255592,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.018297633156180382,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.029333919286727905,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22561952471733093,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16663755476474762,trajectory_cfg
14,0.9276,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1906430721282959,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.285715341567993,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5432556867599487,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.2524327039718628,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.04392045736312866,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.017917988821864128,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.028500933200120926,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22735272347927094,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16599246859550476,trajectory_cfg
15,0.9208,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.19096596539020538,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.1888718605041504,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5391426682472229,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.2105786800384521,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.043526627123355865,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.01782654970884323,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.028286421671509743,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2263452559709549,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16547371447086334,trajectory_cfg
16,0.9137,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1902482956647873,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,2.0834691524505615,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5383799076080322,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.1672273874282837,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.04180102050304413,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.017778022214770317,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.027555324137210846,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22574745118618011,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16530567407608032,trajectory_cfg
17,0.9063,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18990537524223328,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.9473059177398682,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5358971357345581,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.1103373765945435,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.04059288278222084,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.017467249184846878,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.02687932923436165,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.22602145373821259,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16505882143974304,trajectory_cfg
18,0.8986,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1898704618215561,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.8179606199264526,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5317813158035278,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,1.0552531480789185,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.038041286170482635,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.01745741069316864,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.025835001841187477,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2235783487558365,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.1638314127922058,trajectory_cfg
19,0.8905,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18814826011657715,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.660801887512207,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.531285285949707,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.9909960031509399,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.03675294667482376,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.017278002575039864,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.025204258039593697,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2244432121515274,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16413341462612152,trajectory_cfg
20,0.8821,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18867936730384827,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.533097267150879,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5285420417785645,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.9373936057090759,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.034336239099502563,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.01729709655046463,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.024231985211372375,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2227087765932083,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16407717764377594,trajectory_cfg
21,0.8732,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1879401057958603,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.4188820123672485,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5300471782684326,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.8918009400367737,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.03326621279120445,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.017252564430236816,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.023770080879330635,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2210407257080078,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16379594802856445,trajectory_cfg
22,0.8639,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18709443509578705,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.3326364755630493,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5246042013168335,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.8534715175628662,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.03038429282605648,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.016521312296390533,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.02216351218521595,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2204616516828537,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16189968585968018,trajectory_cfg
23,0.8542,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18573428690433502,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.2443571090698242,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5211837887763977,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.8155136704444885,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.029465453699231148,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.016719531267881393,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.02190709486603737,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21943217515945435,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16180658340454102,trajectory_cfg
24,0.8439,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18526004254817963,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.1765854358673096,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5217114090919495,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.7882435321807861,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.028059720993041992,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.01677546463906765,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.021368131041526794,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21854184567928314,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16206811368465424,trajectory_cfg
25,0.8331,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1850527971982956,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.1287015676498413,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5175846815109253,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.7663080096244812,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.02724520117044449,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.016423344612121582,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.02082781307399273,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21624180674552917,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16094788908958435,trajectory_cfg
26,0.8216,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18345236778259277,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.0641502141952515,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5118055939674377,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.7366085648536682,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.026510046795010567,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.016296779736876488,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.0204535573720932,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21608975529670715,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.16036856174468994,trajectory_cfg
27,0.8096,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18304696679115295,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,1.0111966133117676,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5084618926048279,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.7130738496780396,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.025480691343545914,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.016254154965281487,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.02000933513045311,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21511217951774597,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.15991246700286865,trajectory_cfg
28,0.7968,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.1823786050081253,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.9689593315124512,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.504348635673523,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6934441328048706,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.024562345817685127,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.015875518321990967,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.019411038607358932,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21114353835582733,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.1591370403766632,trajectory_cfg
29,0.7833,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.18030355870723724,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.9215593338012695,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.5009211301803589,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6721200942993164,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.0237734317779541,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.015798436477780342,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.019044239073991776,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.21055521070957184,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.1582101732492447,trajectory_cfg
30,0.7689,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.17951448261737823,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.8802540898323059,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.4964698851108551,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6526691913604736,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.023320285603404045,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.015824146568775177,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.018875058740377426,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.20821693539619446,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.15784679353237152,trajectory_cfg
31,0.7537,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.17834734916687012,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.843195915222168,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.49527084827423096,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6368755102157593,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.02249043807387352,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.015393396839499474,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.018281875178217888,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.2067091166973114,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.15657305717468262,trajectory_cfg
32,0.7374,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.17697830498218536,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.8068627715110779,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.4898442327976227,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6188701391220093,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,mouth,0.021688813343644142,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,upper_face,0.015275983139872551,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_relative,full,0.01788599044084549,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,mouth,0.20322756469249725,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,upper_face,0.1562735140323639,trajectory_cfg
33,0.7200,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,noise_floor,full,0.17538371682167053,trajectory_cfg
34,0.7014,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,mouth,0.7807596921920776,trajectory_cfg
34,0.7014,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,upper_face,0.4885944426059723,trajectory_cfg
34,0.7014,283979598869ec6d8c5cdbe66eb5ecb8_shot_001_000,cfg_diff_raw,full,0.6075049042701721,trajectory_cfg
