pair,model,experiment_id,step,sample,metric,region,value,value_norm,comparability
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81814718,0.9002402901077935,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95569873,0.9848856487707612,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.89971554,0.9517653805675568,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15316527,1.3603643299095063,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.1005229,1.4232289119507993,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,23.3883,1.8146079184414499,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,9.276662,3.3844165235007897,normalized_only
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.056296,1.1446771662382418,face_value
default_trajectory,omniavatar,omni_ta_default,3,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.716519,0.875571665269632,face_value
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01168455,8.128665344881561,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00030487,2.5152215163765366,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00493637,7.514415758387627,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81806004,0.8997949278080858,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95621216,0.9852916031409649,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.8999846,0.9518330497721278,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15202627,1.3730874931899404,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09893563,1.4291077648873773,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,23.5354,1.8260208396372073,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.591808,3.9251364483986397,normalized_only
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.228046,1.1725385687788124,face_value
default_trajectory,omniavatar,omni_ta_default,4,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.575601,0.8572014636925255,face_value
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01197953,8.2267386362856,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00029376,2.5367875647668394,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00504984,7.635885261518455,normalized_only
