step,t,sample,metric,region,value
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.52750337
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.77802861
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35365009
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.23245528
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,55.518
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.875316
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.74691
5,984.043091,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,5.575397
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03596094
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00938842
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51904559
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78099298
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35586226
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.22635464
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,67.55
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.869278
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.593356
6,980.477844,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.02172
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03502602
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00925286
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.52098864
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78363746
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35157228
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21954679
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,76.8232
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.921807
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.26757
7,976.770691,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.43969
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03636879
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00938471
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51843077
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78519952
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34988022
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21222079
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,77.2955
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.798997
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.015121
8,972.912842,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.810384
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0376191
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00974014
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51381445
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78466761
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34515181
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21286081
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,62.4605
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.676983
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.986589
9,968.895081,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.865107
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03847309
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00975945
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51054198
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78401601
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34447369
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21389055
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,61.7452
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.573829
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.929207
10,964.707153,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.845625
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03937921
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00999356
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50672626
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78260171
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34917447
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.2148715
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,60.9016
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.538527
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.997685
11,960.337952,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.642155
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03994829
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00999785
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50273103
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78282064
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35438257
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21376513
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,60.9778
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.640179
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.017641
12,955.775635,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.580812
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.04023886
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00988891
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50071359
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78404331
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35431972
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.21002296
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,61.4282
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.572787
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.956409
13,951.006897,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.629171
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03970017
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00980665
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50152594
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78549063
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35247812
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20676601
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,62.4596
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.540769
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.058208
14,946.017517,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.582765
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0391599
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00969024
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50245208
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78623825
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35179204
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20489673
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,59.4046
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.485822
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.117146
15,940.791870,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.627629
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03833685
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00952477
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50402439
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78710431
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.35054412
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20327698
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,52.8357
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.477616
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.945347
16,935.312622,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.871954
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03758283
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00945739
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50377387
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78728968
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.3493425
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20228593
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,51.8787
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.436085
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.103893
17,929.560913,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.652912
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0361217
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00930322
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50564438
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78650004
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34585989
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20230265
